-218.7312,-33.3621,66.7147
-201.3484,3.9128,64.1263
-201.0601,1.4888,66.2754
-198.7509,-5.3326,70.9548
-197.5239,-8.5384,71.7244
-197.3872,-15.7854,71.3062
-197.7487,-18.9929,70.3608
-198.2225,-22.3321,68.9000
-198.4375,-23.6405,68.5506
-200.3351,-29.7677,64.1287
-200.0954,-31.9066,61.8777
-175.0214,6.0091,57.5530
-176.2626,1.9656,59.5832
-174.4362,-2.2534,60.6702
-174.4837,-9.3634,62.9798
-174.3529,-13.3426,63.1517
-174.3059,-16.3199,63.0021
-174.8662,-20.0394,63.0622
-175.6062,-23.3921,63.3543
-175.5906,-27.2654,60.9036
-175.9738,-27.5703,59.6642
-175.4027,-28.9111,59.8477
-184.2427,-45.4856,49.1329
-183.7642,-52.0355,44.9876
-181.9467,-56.7272,42.6617
-179.6804,-62.6138,39.1396
-176.5819,-67.3114,35.6123
-174.3568,-68.9111,34.9179
-170.5138,-71.9273,32.5847
-162.0551,-75.5145,34.4672
-155.9647,-73.8675,34.9783
-152.8493,-72.4854,34.6416
-150.5074,-70.1107,34.2324
-149.4297,-68.7154,35.1964
-147.5206,-66.7049,33.8236
-147.4725,-65.2872,35.1259
-146.2766,-64.0201,35.0144
-144.7501,-61.4152,33.9300
-143.6705,-59.6765,34.5470
-143.9256,-55.0411,33.4186
-145.3690,-52.7906,33.9927
-147.9100,-51.4743,34.6456
-149.8989,-52.0069,35.3926
-154.1314,-51.9753,35.8606
-154.2125,-52.1067,36.3104
-158.0937,-51.5467,38.0595
-164.3002,-50.1163,41.2274
-169.6070,-46.4960,43.9197
-170.2949,-46.1039,45.0637
-172.9706,-43.4548,47.1349
-173.4507,-41.5508,49.0635
-172.0274,-39.7902,49.9992
-169.0601,-38.2771,50.9574
-168.4657,-37.5305,52.7458
-167.9295,-34.8466,52.6462
-168.4635,-32.3884,52.8887
-164.3323,-30.0846,48.9225
-157.2413,-27.0100,45.7375
-156.5225,-26.3208,44.2066
-153.2397,-25.4580,41.9679
-151.7785,-24.3664,40.6007
-149.4585,-21.9516,37.2968
-146.5204,-22.4497,36.9008
-144.5862,-24.8787,34.6514
-144.4151,-28.0578,35.0892
-144.3720,-29.9926,34.6881
-144.1515,-35.2542,34.9841
-144.7963,-37.3167,36.0004
-145.1276,-42.0413,35.6924
-145.5076,-45.0077,34.5894
-145.7426,-47.3020,34.6854
-172.6640,-30.5333,54.1460
-170.4939,-30.2979,53.1531
-167.5546,-29.0434,55.0481
-163.9045,-29.3682,50.9632
-162.1707,-28.4202,50.1377
-159.3004,-26.5237,46.6775
-155.5136,-24.6592,44.5721
-154.2963,-21.4642,43.3841
-151.2512,-20.7075,42.0986
-150.3640,-19.4544,39.8061
-147.8158,-14.9861,38.2023
-147.6686,-12.1176,36.3158
-147.3699,-10.7990,37.4059
-148.5024,-4.9046,39.0570
-151.2128,-3.3024,38.9643
-153.7715,-0.5629,41.5353
-159.6347,3.5912,43.4902
-162.3391,4.2664,46.3939
-165.7051,5.3824,48.9550
-166.3419,5.3636,49.6723
-170.6818,5.8817,53.4225
-173.4982,6.5119,55.7190
-151.3439,-1.8247,36.8090
-146.5773,0.6613,35.4846
-146.2005,1.3130,34.7137
-143.9008,6.1295,35.4879
-145.5347,16.6738,36.3516
-146.9873,20.6505,36.4994
-148.3812,22.6856,35.3619
-149.4865,24.7355,35.2877
-151.2238,27.4546,35.8388
-154.1257,30.1222,35.4751
-156.7426,31.1954,35.8740
-159.1792,29.9667,37.5172
-165.6716,26.8590,41.2383
-168.2622,24.9247,43.0985
-169.4049,24.7137,43.3037
-171.1260,22.9855,44.8887
-171.4840,22.9823,44.6461
-174.5121,20.4841,47.2268
-174.6178,19.9991,47.7910
-175.6377,17.9384,50.1533
-175.8870,17.2049,50.6593
-176.2210,15.0825,52.9730
-177.4752,12.8176,55.2945
-177.0735,10.9959,56.0726
-176.7762,7.8470,57.9367
-156.3015,32.2865,34.4888
-155.1353,34.6851,35.2793
-153.3340,42.1366,35.0084
-154.5063,44.3705,34.8220
-155.4333,45.8780,33.5864
-157.3388,48.8864,33.6009
-160.9556,52.9139,34.0805
-164.3483,54.5745,34.5642
-173.9708,56.5820,35.5943
-174.5577,56.3346,35.3933
-179.7348,54.6877,36.7427
-182.7092,48.4949,39.3516
-185.3149,45.0004,41.8627
-185.2443,41.7738,44.5031
-188.2054,33.5165,46.7454
-187.8016,29.4773,47.3956
-188.1248,28.0941,47.6202
-187.8114,22.5457,51.1284
-187.4972,19.4298,52.8820
-184.4623,18.6293,53.4682
-181.6098,20.2360,51.9683

