-218.1001,122.4731,68.8342
-215.4229,122.8073,67.5223
-212.7695,123.1225,66.1585
-210.1715,123.3933,64.6830
-207.6192,123.6058,63.1208
-205.1205,123.9042,61.4876
-202.6603,124.1915,59.7949
-200.2250,124.5043,58.0711
-197.8153,124.8366,56.3153
-195.4145,125.1597,54.5457
NA,NA,NA
-394.1826,100.2257,90.4127
-381.5708,96.2542,85.7962
-383.4297,110.3234,87.2229
-371.0052,132.1622,68.7712
-364.5535,80.8165,66.8392
-323.9281,109.6502,93.8643
-311.3578,111.0275,94.4200
-320.3533,91.5621,84.5995
-325.8142,128.6120,87.8170
-265.4113,116.1053,91.2562
-269.6115,93.6991,35.4685
-275.4572,147.5834,40.5984
-246.2623,96.4973,60.6921
-249.6381,143.6654,66.6954
-223.5282,101.7726,59.1009
-227.3161,144.3863,64.5263
-203.5905,105.4137,52.9676
-207.7108,146.4628,56.8301
-186.2354,108.0735,43.7738
-189.3498,147.5095,49.8895
-168.7132,111.2085,35.2995
-172.6408,146.9792,41.2863
NA,NA,NA
-393.4675,100.0222,90.3009
-391.4331,102.1934,90.6851
-389.0332,103.8530,91.3823
-386.2720,102.8264,91.9499
-383.3074,102.5751,92.3347
-380.3824,103.1497,92.6726
-377.3961,103.2200,92.9504
-374.4130,103.2900,93.2604
-371.4364,103.4573,93.5948
-368.4605,103.7209,93.8676
-365.5059,104.1649,94.1377
-362.5812,104.7831,94.3913
-359.6658,105.4534,94.6169
-356.7650,106.1693,94.8875
-353.8533,106.8196,95.2022
-342.1246,109.2530,95.4488
-339.1259,109.1651,95.4683
-336.1911,109.7841,95.4070
-333.1976,109.9609,95.4937
-330.2047,109.8484,95.3214
-327.2483,110.0753,94.8648
-324.2600,110.2255,95.0828
-321.2745,110.5081,95.1655
-318.2928,110.8216,95.0616
-315.2990,110.9632,94.9286
-312.3213,111.3053,94.8034
-309.3525,111.7264,94.7061
-306.3857,112.1659,94.6359
-303.4258,112.6522,94.5918
-300.4594,113.0966,94.5319
-297.4716,113.3529,94.4464
-294.4789,113.5094,94.3079
-291.4875,113.6654,94.1433
-288.5032,113.8714,93.9160
-285.5412,114.1911,93.5639
-282.6514,114.5914,92.8645
-279.7905,114.9099,92.0199
-277.0218,115.2735,90.9235
-274.2260,115.7395,89.9404
-271.3872,116.1521,89.0624
-268.5332,116.6082,88.2580
-265.6573,117.0327,87.5174
-262.8225,117.4210,86.6154
-259.9738,117.8400,85.7731
-257.0801,118.1937,85.0651
-254.1606,118.5544,84.4765
-251.2130,118.7936,83.9722
-248.2652,118.9879,83.4500
-245.3600,119.2500,82.7494
-242.4479,119.4827,82.0670
-239.5307,119.6775,81.3946
-236.6086,119.7853,80.7240
-233.6888,119.8610,80.0393
-230.7851,119.9826,79.2949
-227.8988,120.1185,78.4883
-225.0272,120.3360,77.6476
-222.2175,120.7537,76.6828
-219.4122,121.2359,75.7352
-216.6084,121.7189,74.7837
-213.8198,122.1430,73.7620
-211.0674,122.5850,72.6533
-208.3409,123.0980,71.5119
-205.6071,123.5117,70.3477
-202.8868,123.8869,69.1398
-200.2359,124.3501,67.8139
-197.5818,124.8305,66.5005
-194.9258,125.1599,65.1451
-192.2847,125.4032,63.7431
-189.6842,125.6635,62.2701
-187.0724,125.9110,60.8151
-184.3637,126.2702,59.5765
-181.8873,126.4907,57.8977
-179.3549,126.7788,56.3152
-176.8326,127.0260,54.7100
-174.3036,127.3071,53.1209
-171.7763,127.6483,51.5410
-169.2511,128.0102,49.9622
-166.6710,128.4828,48.5062
-164.2262,128.7544,46.7889
-161.8301,129.1078,45.0187
-159.5194,129.5582,43.1591
-157.3254,129.9370,41.1485
-155.1475,130.1557,39.0969
-153.0205,130.2529,36.9834
-151.0032,130.3703,34.7661
-148.9960,130.6036,32.5487
-147.0245,130.8443,30.3003
-145.0728,131.1589,28.0438
-143.1366,131.4624,25.7724
-141.2438,131.7102,23.4582
-139.3405,131.9522,21.1519
NA,NA,NA
-394.3970,100.9506,90.4681
-382.1339,96.2504,86.3841
-383.1485,111.0371,83.8658
-371.0969,132.1238,69.0396
-364.3130,80.6475,66.6339
-324.0819,110.5312,93.8879
-312.0809,111.2545,94.4200
-319.3547,93.7618,86.4176
-324.3930,127.4627,88.4541
-265.2785,117.2929,91.1316
-270.5421,94.8177,33.0408
-275.9859,146.4344,39.3326
-245.5302,97.3899,62.5694
-250.2421,143.2450,67.3475
-227.8035,143.9180,64.0035
-223.2109,100.8518,57.2424
-204.0391,105.7765,53.2282
-207.1275,145.5871,58.7126
-188.4612,146.2700,50.6910
-186.3800,108.3762,45.7836
-168.9366,111.7668,35.7441
-172.5481,148.5316,40.2188
NA,NA,NA
-394.2133,100.5967,90.3256
-391.3702,101.2421,91.0327
-388.5459,102.1554,91.4680
-385.6549,102.8060,91.9354
-382.7064,103.2330,92.2878
-379.7298,103.4544,92.5894
-376.7477,103.6523,92.8503
-373.7724,103.8613,93.1722
-370.8594,104.5012,93.4966
-367.9721,105.2455,93.8273
-365.0424,105.7913,94.1725
-362.1187,106.4133,94.4266
-359.1395,106.6267,94.7073
-356.1481,106.7838,94.8714
-353.1611,106.9759,95.0743
-350.1732,107.1702,95.2608
-342.8187,108.8493,95.5154
-339.8218,108.7920,95.3923
-336.8253,108.9348,95.3587
-333.8315,108.8066,95.2160
-330.8443,108.8260,94.9398
-327.8856,108.9284,95.4252
-324.8898,109.0212,95.2965
-321.9058,109.2996,95.1628
-318.9397,109.7288,95.0279
-315.9696,110.1267,94.8862
-312.9927,110.4861,94.7920
-310.0114,110.8135,94.7207
-307.0442,111.2509,94.6559
-304.0773,111.6925,94.6050
-301.1170,112.1742,94.5370
-298.1477,112.5876,94.4271
-295.1755,112.9672,94.2779
-292.2021,113.3072,94.0703
-289.2515,113.7581,93.7694
-286.3817,114.3528,93.1286
-283.5425,114.8331,92.2868
-280.7245,115.2395,91.3418
-277.8756,115.7044,90.5246
-275.0030,116.0951,89.7529
-272.1213,116.4878,89.0168
-269.2390,116.8746,88.2804
-266.3539,117.2685,87.5583
-263.4713,117.6663,86.8285
-260.6305,118.0889,85.9619
-257.7624,118.4901,85.1790
-254.8398,118.7047,84.5369
-251.8931,118.8627,83.9965
-248.9431,119.0722,83.4925
-245.9948,119.3245,82.9988
-243.0635,119.5736,82.4113
-240.1694,119.9928,81.7417
-237.2807,120.4079,81.0463
-234.3820,120.8098,80.3860
-231.4715,121.1275,79.7319
-228.5722,121.4795,79.0461
-225.6699,121.7446,78.3347
-222.7741,122.0051,77.5952
-219.8938,122.2014,76.7795
-217.1067,122.6084,75.7469
-214.3533,123.0771,74.6520
-211.5930,123.5804,73.5901
-208.8034,123.9451,72.5485
-206.0191,124.1169,71.4448
-203.2671,124.3522,70.2738
-200.6763,124.9442,68.8819
-198.1145,125.5825,67.4573
-195.5032,126.0078,66.0430
-192.8680,126.0856,64.6112
-190.2816,126.1724,63.0937
-187.6860,126.3588,61.6010
-185.1639,126.6731,60.0072
-182.6308,126.9636,58.4264
-180.0497,127.3036,56.9357
-177.3313,127.6616,55.7181
-174.8394,127.7746,54.0516
-172.4797,127.6700,52.2019
-170.0215,127.7561,50.4844
-167.5439,127.8494,48.7955
-165.0437,128.1784,47.1704
-162.6460,128.8893,45.5133
-160.3493,129.7153,43.7690
-158.0339,130.2272,41.9314
-155.7840,130.3573,39.9512
-153.6441,130.7702,37.8895
-151.5899,131.1774,35.7415
-149.6396,131.7301,33.5299
-147.7161,132.0073,31.2444
-145.7866,132.2456,28.9597
-143.8639,132.4406,26.6651
-141.9543,132.6684,24.3626
-140.0655,132.9595,22.0501
-138.1830,133.2844,19.7369
-136.3043,133.5432,17.4124

